paid,conflict_id,dyad_name,conflict_name,peace_date,dyadep_id,dyadepisode,type_of_conflict2,dyadcount,dyadterm,end_date,ependprec,outcome,cfiredate,peagdate,recur,version,dyad_id,year,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,intensity_level,type_of_conflict,start_date,start_prec,start_date2,start_prec2,gwno_loc,region,duration_after_peace,possible_resume
1569,389,Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina,Bosnia-Herzegovina: Serb,1995-09-08,83501.0,1,3,2,1.0,1995-11-21,1.0,1.0,,1995-12-14 00:00:00,0,3,835,1995,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,Serbian Republic of Bosnia-Herzegovina,339,,1,Serb,2,3,1992-04-27,1,1992-04-27,1,346,1,74,True
1073,389,"Government of Bosnia-Herzegovina - Serbian irregulars, Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",Bosnia-Herzegovina: Serb,1995-12-14,83401.0,1,3,2,1.0,1995-12-31,5.0,6.0,,,0,3,834,1995,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,Serbian irregulars,371,,1,Serb,1,3,1992-04-27,1,1992-05-31,3,346,1,17,True
1533,287,"Government of Burundi - CNDD, Government of Burundi - Frolina, Government of Burundi - Palipehutu",Burundi: Government,1998-06-21,59401.0,1,3,3,1.0,1998-12-31,5.0,5.0,,2000-08-28 00:00:00,0,3,594,1998,Burundi,Government of Burundi,93,,CNDD,431,,2,,1,3,1994-09-13,1,1994-10-18,3,516,4,193,True
1533,287,"Government of Burundi - CNDD, Government of Burundi - Frolina, Government of Burundi - Palipehutu",Burundi: Government,1998-06-21,59601.0,1,3,1,1.0,2006-09-26,1.0,1.0,2006-06-18 00:00:00,2006-09-07 00:00:00,0,3,596,2006,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,1,3,1997-03-14,1,1997-03-14,1,516,4,3019,False
1533,287,"Government of Burundi - CNDD, Government of Burundi - Frolina, Government of Burundi - Palipehutu",Burundi: Government,1998-06-21,59602.0,2,3,1,1.0,2008-08-22,1.0,1.0,2008-05-26 00:00:00,2008-12-04 00:00:00,1,3,596,2008,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,1,3,1997-03-14,1,2008-03-01,2,516,4,3715,False
1533,287,"Government of Burundi - CNDD, Government of Burundi - Frolina, Government of Burundi - Palipehutu",Burundi: Government,1998-06-21,59701.0,1,3,2,1.0,2003-11-16,1.0,1.0,,2003-11-16 00:00:00,0,3,597,2003,Burundi,Government of Burundi,93,,CNDD-FDD,434,,2,,1,3,1998-06-07,2,1998-11-22,1,516,4,1974,False
1003,287,"Government of Burundi - Palipehutu, Government of Burundi - CNDD, Government of Burundi - Frolina",Burundi: Government,2000-08-28,59601.0,1,3,1,1.0,2006-09-26,1.0,1.0,2006-06-18 00:00:00,2006-09-07 00:00:00,0,3,596,2006,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,1,3,1997-03-14,1,1997-03-14,1,516,4,2220,False
1003,287,"Government of Burundi - Palipehutu, Government of Burundi - CNDD, Government of Burundi - Frolina",Burundi: Government,2000-08-28,59602.0,2,3,1,1.0,2008-08-22,1.0,1.0,2008-05-26 00:00:00,2008-12-04 00:00:00,1,3,596,2008,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,1,3,1997-03-14,1,2008-03-01,2,516,4,2916,False
1003,287,"Government of Burundi - Palipehutu, Government of Burundi - CNDD, Government of Burundi - Frolina",Burundi: Government,2000-08-28,59701.0,1,3,2,1.0,2003-11-16,1.0,1.0,,2003-11-16 00:00:00,0,3,597,2003,Burundi,Government of Burundi,93,,CNDD-FDD,434,,2,,1,3,1998-06-07,2,1998-11-22,1,516,4,1175,False
1065,287,Government of Burundi - CNDD-FDD ,Burundi: Government,2002-12-02,59601.0,1,3,1,1.0,2006-09-26,1.0,1.0,2006-06-18 00:00:00,2006-09-07 00:00:00,0,3,596,2006,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,1,3,1997-03-14,1,1997-03-14,1,516,4,1394,False
1065,287,Government of Burundi - CNDD-FDD ,Burundi: Government,2002-12-02,59602.0,2,3,1,1.0,2008-08-22,1.0,1.0,2008-05-26 00:00:00,2008-12-04 00:00:00,1,3,596,2008,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,1,3,1997-03-14,1,2008-03-01,2,516,4,2090,False
1065,287,Government of Burundi - CNDD-FDD ,Burundi: Government,2002-12-02,59701.0,1,3,2,1.0,2003-11-16,1.0,1.0,,2003-11-16 00:00:00,0,3,597,2003,Burundi,Government of Burundi,93,,CNDD-FDD,434,,2,,1,3,1998-06-07,2,1998-11-22,1,516,4,349,True
1287,287,Government of Burundi - CNDD-FDD ,Burundi: Government,2003-10-08,59601.0,1,3,1,1.0,2006-09-26,1.0,1.0,2006-06-18 00:00:00,2006-09-07 00:00:00,0,3,596,2006,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,1,3,1997-03-14,1,1997-03-14,1,516,4,1084,False
1287,287,Government of Burundi - CNDD-FDD ,Burundi: Government,2003-10-08,59602.0,2,3,1,1.0,2008-08-22,1.0,1.0,2008-05-26 00:00:00,2008-12-04 00:00:00,1,3,596,2008,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,1,3,1997-03-14,1,2008-03-01,2,516,4,1780,False
1287,287,Government of Burundi - CNDD-FDD ,Burundi: Government,2003-10-08,59701.0,1,3,2,1.0,2003-11-16,1.0,1.0,,2003-11-16 00:00:00,0,3,597,2003,Burundi,Government of Burundi,93,,CNDD-FDD,434,,2,,1,3,1998-06-07,2,1998-11-22,1,516,4,39,True
1285,287,Government of Burundi - CNDD-FDD ,Burundi: Government,2003-11-02,59601.0,1,3,1,1.0,2006-09-26,1.0,1.0,2006-06-18 00:00:00,2006-09-07 00:00:00,0,3,596,2006,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,1,3,1997-03-14,1,1997-03-14,1,516,4,1059,False
1285,287,Government of Burundi - CNDD-FDD ,Burundi: Government,2003-11-02,59602.0,2,3,1,1.0,2008-08-22,1.0,1.0,2008-05-26 00:00:00,2008-12-04 00:00:00,1,3,596,2008,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,1,3,1997-03-14,1,2008-03-01,2,516,4,1755,False
1285,287,Government of Burundi - CNDD-FDD ,Burundi: Government,2003-11-02,59701.0,1,3,2,1.0,2003-11-16,1.0,1.0,,2003-11-16 00:00:00,0,3,597,2003,Burundi,Government of Burundi,93,,CNDD-FDD,434,,2,,1,3,1998-06-07,2,1998-11-22,1,516,4,14,True
1489,287,Government of Burundi - CNDD-FDD ,Burundi: Government,2003-11-02,59601.0,1,3,1,1.0,2006-09-26,1.0,1.0,2006-06-18 00:00:00,2006-09-07 00:00:00,0,3,596,2006,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,1,3,1997-03-14,1,1997-03-14,1,516,4,1059,False
1489,287,Government of Burundi - CNDD-FDD ,Burundi: Government,2003-11-02,59602.0,2,3,1,1.0,2008-08-22,1.0,1.0,2008-05-26 00:00:00,2008-12-04 00:00:00,1,3,596,2008,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,1,3,1997-03-14,1,2008-03-01,2,516,4,1755,False
1489,287,Government of Burundi - CNDD-FDD ,Burundi: Government,2003-11-02,59701.0,1,3,2,1.0,2003-11-16,1.0,1.0,,2003-11-16 00:00:00,0,3,597,2003,Burundi,Government of Burundi,93,,CNDD-FDD,434,,2,,1,3,1998-06-07,2,1998-11-22,1,516,4,14,True
1099,287,Government of Burundi - CNDD-FDD ,Burundi: Government,2003-11-16,59601.0,1,3,1,1.0,2006-09-26,1.0,1.0,2006-06-18 00:00:00,2006-09-07 00:00:00,0,3,596,2006,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,1,3,1997-03-14,1,1997-03-14,1,516,4,1045,False
1099,287,Government of Burundi - CNDD-FDD ,Burundi: Government,2003-11-16,59602.0,2,3,1,1.0,2008-08-22,1.0,1.0,2008-05-26 00:00:00,2008-12-04 00:00:00,1,3,596,2008,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,1,3,1997-03-14,1,2008-03-01,2,516,4,1741,False
1099,287,Government of Burundi - CNDD-FDD ,Burundi: Government,2003-11-16,59701.0,1,3,2,1.0,2003-11-16,1.0,1.0,,2003-11-16 00:00:00,0,3,597,2003,Burundi,Government of Burundi,93,,CNDD-FDD,434,,2,,1,3,1998-06-07,2,1998-11-22,1,516,4,0,True
1532,287,Government of Burundi - Frolina,Burundi: Government,2004-08-06,59601.0,1,3,1,1.0,2006-09-26,1.0,1.0,2006-06-18 00:00:00,2006-09-07 00:00:00,0,3,596,2006,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,1,3,1997-03-14,1,1997-03-14,1,516,4,781,False
1532,287,Government of Burundi - Frolina,Burundi: Government,2004-08-06,59602.0,2,3,1,1.0,2008-08-22,1.0,1.0,2008-05-26 00:00:00,2008-12-04 00:00:00,1,3,596,2008,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,1,3,1997-03-14,1,2008-03-01,2,516,4,1477,False
1335,287,Government of Burundi - Palipehutu-FNL,Burundi: Government,2006-06-18,59601.0,1,3,1,1.0,2006-09-26,1.0,1.0,2006-06-18 00:00:00,2006-09-07 00:00:00,0,3,596,2006,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,1,3,1997-03-14,1,1997-03-14,1,516,4,100,True
1335,287,Government of Burundi - Palipehutu-FNL,Burundi: Government,2006-06-18,59602.0,2,3,1,1.0,2008-08-22,1.0,1.0,2008-05-26 00:00:00,2008-12-04 00:00:00,1,3,596,2008,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,1,3,1997-03-14,1,2008-03-01,2,516,4,796,False
1336,287,Government of Burundi - Palipehutu-FNL,Burundi: Government,2006-09-07,59601.0,1,3,1,1.0,2006-09-26,1.0,1.0,2006-06-18 00:00:00,2006-09-07 00:00:00,0,3,596,2006,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,1,3,1997-03-14,1,1997-03-14,1,516,4,19,True
1336,287,Government of Burundi - Palipehutu-FNL,Burundi: Government,2006-09-07,59602.0,2,3,1,1.0,2008-08-22,1.0,1.0,2008-05-26 00:00:00,2008-12-04 00:00:00,1,3,596,2008,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,1,3,1997-03-14,1,2008-03-01,2,516,4,715,True
1490,287,Government of Burundi - Palipehutu-FNL,Burundi: Government,2008-05-26,59602.0,2,3,1,1.0,2008-08-22,1.0,1.0,2008-05-26 00:00:00,2008-12-04 00:00:00,1,3,596,2008,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,1,3,1997-03-14,1,2008-03-01,2,516,4,88,True
1491,287,Government of Burundi - Palipehutu-FNL,Burundi: Government,2008-06-10,59602.0,2,3,1,1.0,2008-08-22,1.0,1.0,2008-05-26 00:00:00,2008-12-04 00:00:00,1,3,596,2008,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,1,3,1997-03-14,1,2008-03-01,2,516,4,73,True
1113,300,"Government of Cambodia (Kampuchea) - FUNCINPEC, Government of Cambodia (Kampuchea) - KPNLF, Government of Cambodia (Kampuchea) - KR",Cambodia (Kampuchea): Government,1991-10-23,64402.0,2,3,2,1.0,1998-10-24,1.0,3.0,,,0,3,644,1998,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KR,270,,2,,1,3,1967-04-30,3,1979-12-31,5,811,3,2558,False
1113,300,"Government of Cambodia (Kampuchea) - FUNCINPEC, Government of Cambodia (Kampuchea) - KPNLF, Government of Cambodia (Kampuchea) - KR",Cambodia (Kampuchea): Government,1991-10-23,64601.0,1,3,3,1.0,1991-10-23,1.0,1.0,1991-05-01 00:00:00,1991-10-23 00:00:00,0,3,646,1991,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KPNLF,272,,2,,1,3,1979-11-30,3,1979-11-30,3,811,3,0,True
1113,300,"Government of Cambodia (Kampuchea) - FUNCINPEC, Government of Cambodia (Kampuchea) - KPNLF, Government of Cambodia (Kampuchea) - KR",Cambodia (Kampuchea): Government,1991-10-23,64702.0,2,3,3,1.0,1991-10-23,1.0,1.0,1991-05-01 00:00:00,1991-10-23 00:00:00,1,3,647,1991,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,FUNCINPEC,273,,2,,1,3,1982-12-31,5,1991-05-01,1,811,3,0,True
1571,300,Government of Cambodia (Kampuchea) - FUNCINPEC,Cambodia (Kampuchea): Government,1991-11-20,64402.0,2,3,2,1.0,1998-10-24,1.0,3.0,,,0,3,644,1998,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KR,270,,2,,1,3,1967-04-30,3,1979-12-31,5,811,3,2530,False
1355,416,Government of Central African Republic - Seleka,Central African Republic: Government,2007-04-01,87502.0,2,3,2,1.0,2013-03-24,1.0,4.0,,,0,3,875,2013,Central African Republic,Government of Central African Republic,86,Government of South Africa,Seleka,554,,2,,1,4,2006-10-30,1,2012-12-18,1,482,4,2184,False
1373,416,Government of Central African Republic - Seleka,Central African Republic: Government,2008-06-21,87502.0,2,3,2,1.0,2013-03-24,1.0,4.0,,,0,3,875,2013,Central African Republic,Government of Central African Republic,86,Government of South Africa,Seleka,554,,2,,1,4,2006-10-30,1,2012-12-18,1,482,4,1737,False
1433,416,Government of Central African Republic - CPJP,Central African Republic: Government,2011-06-12,87502.0,2,3,2,1.0,2013-03-24,1.0,4.0,,,0,3,875,2013,Central African Republic,Government of Central African Republic,86,Government of South Africa,Seleka,554,,2,,1,4,2006-10-30,1,2012-12-18,1,482,4,651,True
1433,416,Government of Central African Republic - CPJP,Central African Republic: Government,2011-06-12,87601.0,1,3,1,1.0,2011-06-12,1.0,1.0,,2011-06-12 00:00:00,0,3,876,2011,Central African Republic,Government of Central African Republic,86,,CPJP,1053,,2,,1,3,2009-03-20,1,2009-12-07,1,482,4,0,True
1493,416,"Government of Central African Republic - Seleka, Government of Central African Republic - CPJP",Central African Republic: Government,2011-10-08,87502.0,2,3,2,1.0,2013-03-24,1.0,4.0,,,0,3,875,2013,Central African Republic,Government of Central African Republic,86,Government of South Africa,Seleka,554,,2,,1,4,2006-10-30,1,2012-12-18,1,482,4,533,True
1454,416,Government of Central African Republic - CPJP,Central African Republic: Government,2012-08-25,87502.0,2,3,2,1.0,2013-03-24,1.0,4.0,,,0,3,875,2013,Central African Republic,Government of Central African Republic,86,Government of South Africa,Seleka,554,,2,,1,4,2006-10-30,1,2012-12-18,1,482,4,211,True
1469,416,Government of Central African Republic - Seleka,Central African Republic: Government,2013-01-11,87502.0,2,3,2,1.0,2013-03-24,1.0,4.0,,,0,3,875,2013,Central African Republic,Government of Central African Republic,86,Government of South Africa,Seleka,554,,2,,1,4,2006-10-30,1,2012-12-18,1,482,4,72,True
1494,416,Government of Central African Republic - Seleka,Central African Republic: Government,2013-01-11,87502.0,2,3,2,1.0,2013-03-24,1.0,4.0,,,0,3,875,2013,Central African Republic,Government of Central African Republic,86,Government of South Africa,Seleka,554,,2,,1,4,2006-10-30,1,2012-12-18,1,482,4,72,True
1495,416,Government of Central African Republic - Seleka,Central African Republic: Government,2013-01-11,87502.0,2,3,2,1.0,2013-03-24,1.0,4.0,,,0,3,875,2013,Central African Republic,Government of Central African Republic,86,Government of South Africa,Seleka,554,,2,,1,4,2006-10-30,1,2012-12-18,1,482,4,72,True
1405,349,Government of Chad - Government of Nigeria,Chad - Nigeria,1983-07-11,77301.0,1,2,1,1.0,1983-11-01,1.0,2.0,1984-05-15 00:00:00,,0,3,773,1983,"Chad, Nigeria",Government of Chad,87,,Government of Nigeria,84,,1,Lake Chad,1,2,1983-04-18,1,1983-04-24,1,"475, 483",4,113,True
1427,288,Government of Chad - FAN,Chad: Government,1978-01-22,60102.0,2,3,2,1.0,1982-06-07,1.0,4.0,,,0,3,601,1982,Chad,Government of Chad,87,,FAN,438,,2,,1,3,1976-02-18,1,1979-12-31,5,483,4,1597,False
1427,288,Government of Chad - FAN,Chad: Government,1978-01-22,60201.0,1,3,2,1.0,1979-02-22,1.0,4.0,,1979-08-21 00:00:00,0,3,602,1979,Chad,Government of Chad,87,,FAP,439,,2,,1,3,1977-06-21,2,1977-12-31,5,483,4,396,True
1426,288,Government of Chad - FAN,Chad: Government,1978-08-25,60102.0,2,3,2,1.0,1982-06-07,1.0,4.0,,,0,3,601,1982,Chad,Government of Chad,87,,FAN,438,,2,,1,3,1976-02-18,1,1979-12-31,5,483,4,1382,False
1426,288,Government of Chad - FAN,Chad: Government,1978-08-25,60201.0,1,3,2,1.0,1979-02-22,1.0,4.0,,1979-08-21 00:00:00,0,3,602,1979,Chad,Government of Chad,87,,FAP,439,,2,,1,3,1977-06-21,2,1977-12-31,5,483,4,181,True
1428,288,"Government of Chad - FAN, Government of Chad - FAP",Chad: Government,1979-03-15,60102.0,2,3,2,1.0,1982-06-07,1.0,4.0,,,0,3,601,1982,Chad,Government of Chad,87,,FAN,438,,2,,1,3,1976-02-18,1,1979-12-31,5,483,4,1180,False
1042,288,Government of Chad - FNT,Chad: Government,1992-10-31,61001.0,1,3,4,1.0,1993-12-31,5.0,5.0,,1995-11-22 00:00:00,0,3,610,1993,Chad,Government of Chad,87,,MDD,446,,2,,1,3,1991-12-31,3,1991-12-31,3,483,4,426,True
1042,288,Government of Chad - FNT,Chad: Government,1992-10-31,61002.0,2,3,2,1.0,1997-12-31,5.0,2.0,1998-05-20 00:00:00,1999-07-03 00:00:00,1,3,610,1997,Chad,Government of Chad,87,,MDD,446,,2,,1,3,1991-12-31,3,1997-12-31,3,483,4,1887,False
1042,288,Government of Chad - FNT,Chad: Government,1992-10-31,61201.0,1,3,3,1.0,1994-12-31,5.0,5.0,,,0,3,612,1994,Chad,Government of Chad,87,,CNR,447,,2,,1,3,1992-06-21,1,1992-06-23,2,483,4,791,False
1042,288,Government of Chad - FNT,Chad: Government,1992-10-31,61301.0,1,3,3,1.0,1994-08-11,1.0,1.0,,1994-08-11 00:00:00,0,3,613,1994,Chad,Government of Chad,87,,CSNPD,448,,2,,1,3,1992-02-21,1,1992-08-17,1,483,4,649,True
1043,288,Government of Chad - CNR,Chad: Government,1993-10-16,61001.0,1,3,4,1.0,1993-12-31,5.0,5.0,,1995-11-22 00:00:00,0,3,610,1993,Chad,Government of Chad,87,,MDD,446,,2,,1,3,1991-12-31,3,1991-12-31,3,483,4,76,True
1043,288,Government of Chad - CNR,Chad: Government,1993-10-16,61002.0,2,3,2,1.0,1997-12-31,5.0,2.0,1998-05-20 00:00:00,1999-07-03 00:00:00,1,3,610,1997,Chad,Government of Chad,87,,MDD,446,,2,,1,3,1991-12-31,3,1997-12-31,3,483,4,1537,False
1043,288,Government of Chad - CNR,Chad: Government,1993-10-16,61201.0,1,3,3,1.0,1994-12-31,5.0,5.0,,,0,3,612,1994,Chad,Government of Chad,87,,CNR,447,,2,,1,3,1992-06-21,1,1992-06-23,2,483,4,441,True
1043,288,Government of Chad - CNR,Chad: Government,1993-10-16,61301.0,1,3,3,1.0,1994-08-11,1.0,1.0,,1994-08-11 00:00:00,0,3,613,1994,Chad,Government of Chad,87,,CSNPD,448,,2,,1,3,1992-02-21,1,1992-08-17,1,483,4,299,True
1043,288,Government of Chad - CNR,Chad: Government,1993-10-16,61401.0,1,3,3,1.0,1994-12-31,5.0,1.0,,1994-10-12 00:00:00,0,3,614,1994,Chad,Government of Chad,87,,FNT,450,,2,,1,3,1992-12-31,5,1992-12-31,5,483,4,441,True
1044,288,Government of Chad - CSNPD,Chad: Government,1994-08-11,61002.0,2,3,2,1.0,1997-12-31,5.0,2.0,1998-05-20 00:00:00,1999-07-03 00:00:00,1,3,610,1997,Chad,Government of Chad,87,,MDD,446,,2,,1,3,1991-12-31,3,1997-12-31,3,483,4,1238,False
1044,288,Government of Chad - CSNPD,Chad: Government,1994-08-11,61201.0,1,3,3,1.0,1994-12-31,5.0,5.0,,,0,3,612,1994,Chad,Government of Chad,87,,CNR,447,,2,,1,3,1992-06-21,1,1992-06-23,2,483,4,142,True
1044,288,Government of Chad - CSNPD,Chad: Government,1994-08-11,61301.0,1,3,3,1.0,1994-08-11,1.0,1.0,,1994-08-11 00:00:00,0,3,613,1994,Chad,Government of Chad,87,,CSNPD,448,,2,,1,3,1992-02-21,1,1992-08-17,1,483,4,0,True
1044,288,Government of Chad - CSNPD,Chad: Government,1994-08-11,61401.0,1,3,3,1.0,1994-12-31,5.0,1.0,,1994-10-12 00:00:00,0,3,614,1994,Chad,Government of Chad,87,,FNT,450,,2,,1,3,1992-12-31,5,1992-12-31,5,483,4,142,True
1116,288,Government of Chad - FNT,Chad: Government,1994-10-12,61002.0,2,3,2,1.0,1997-12-31,5.0,2.0,1998-05-20 00:00:00,1999-07-03 00:00:00,1,3,610,1997,Chad,Government of Chad,87,,MDD,446,,2,,1,3,1991-12-31,3,1997-12-31,3,483,4,1176,False
1116,288,Government of Chad - FNT,Chad: Government,1994-10-12,61201.0,1,3,3,1.0,1994-12-31,5.0,5.0,,,0,3,612,1994,Chad,Government of Chad,87,,CNR,447,,2,,1,3,1992-06-21,1,1992-06-23,2,483,4,80,True
1116,288,Government of Chad - FNT,Chad: Government,1994-10-12,61401.0,1,3,3,1.0,1994-12-31,5.0,1.0,,1994-10-12 00:00:00,0,3,614,1994,Chad,Government of Chad,87,,FNT,450,,2,,1,3,1992-12-31,5,1992-12-31,5,483,4,80,True
1116,288,Government of Chad - FNT,Chad: Government,1994-10-12,61501.0,1,3,1,1.0,1998-05-07,1.0,1.0,,1998-05-07 00:00:00,0,3,615,1998,Chad,Government of Chad,87,,FARF,451,,2,,1,3,1994-08-12,1,1997-10-30,1,483,4,1303,False
1117,288,Government of Chad - MDD,Chad: Government,1995-11-22,61002.0,2,3,2,1.0,1997-12-31,5.0,2.0,1998-05-20 00:00:00,1999-07-03 00:00:00,1,3,610,1997,Chad,Government of Chad,87,,MDD,446,,2,,1,3,1991-12-31,3,1997-12-31,3,483,4,770,False
1117,288,Government of Chad - MDD,Chad: Government,1995-11-22,61501.0,1,3,1,1.0,1998-05-07,1.0,1.0,,1998-05-07 00:00:00,0,3,615,1998,Chad,Government of Chad,87,,FARF,451,,2,,1,3,1994-08-12,1,1997-10-30,1,483,4,897,False
1045,288,Government of Chad - FNT,Chad: Government,1997-10-03,61002.0,2,3,2,1.0,1997-12-31,5.0,2.0,1998-05-20 00:00:00,1999-07-03 00:00:00,1,3,610,1997,Chad,Government of Chad,87,,MDD,446,,2,,1,3,1991-12-31,3,1997-12-31,3,483,4,89,True
